,S1Hand,LabelHand,region,imageId,sampleType,split,band01_sum,band02_sum,band03_sum,band04_sum,band05_sum,band06_sum,band07_sum,band08_sum,band09_sum,band10_sum,band11_sum,band12_sum,band13_sum,band01_sumsq,band02_sumsq,band03_sumsq,band04_sumsq,band05_sumsq,band06_sumsq,band07_sumsq,band08_sumsq,band09_sumsq,band10_sumsq,band11_sumsq,band12_sumsq,band13_sumsq,pixel_count
60,India_25540_S1Hand.tif,India_25540_LabelHand.tif,India,25540,S1Hand.tif,train,310559727.0,247906259.0,244183439.0,184003489.0,256863544.0,553366807.0,697635476.0,616920361.0,764311656.0,49180854.0,3231507.0,386297967.0,175914711.0,533951893961.0,340864255741.0,333205204589.0,210773845309.0,374038557694.0,1756825385195.0,2813040652536.0,2227325512305.0,3410826120730.0,14131400152.0,59811751.0,902556316535.0,200848236659.0,188625
61,India_56450_S1Hand.tif,India_56450_LabelHand.tif,India,56450,S1Hand.tif,train,302404027.0,238254886.0,233257955.0,161285002.0,245232413.0,639496895.0,830599214.0,743767377.0,913782617.0,67111486.0,3365060.0,447457813.0,202678351.0,534136252525.0,335823400216.0,322493495745.0,178327607548.0,360350985865.0,2382240026137.0,4027736567226.0,3255101376725.0,4888091365679.0,26040489294.0,67086342.0,1185777858529.0,262584528489.0,181248
62,India_135434_S1Hand.tif,India_135434_LabelHand.tif,India,135434,S1Hand.tif,train,203405843.0,178282165.0,175286773.0,144677748.0,178817716.0,325457917.0,392449094.0,358658280.0,429474206.0,40581898.0,3620893.0,250328468.0,137604112.0,375408227587.0,279874291241.0,273484147957.0,197045264488.0,290810120474.0,958030859599.0,1402176585456.0,1159287635428.0,1699230770658.0,16514469758.0,137884887.0,632581576882.0,201065925640.0,117150
63,India_652725_S1Hand.tif,India_652725_LabelHand.tif,India,652725,S1Hand.tif,train,359929690.0,287624757.0,288859240.0,206992205.0,297252935.0,626947199.0,776034311.0,691649094.0,835944354.0,50790789.0,2032526.0,426744666.0,188167055.0,495721210778.0,319446900731.0,325393870738.0,179335611621.0,349729016149.0,1645969373455.0,2540379008935.0,2057656953124.0,3001990242210.0,10768986069.0,16220250.0,810961150120.0,161691302863.0,262094
64,India_943439_S1Hand.tif,India_943439_LabelHand.tif,India,943439,S1Hand.tif,train,325583937.0,255912312.0,229149418.0,171126804.0,213445672.0,353948818.0,423666536.0,378276696.0,463558109.0,35139133.0,1921976.0,321580687.0,152448757.0,426486290117.0,265315677290.0,214920205556.0,123905584300.0,192096404528.0,581947686610.0,851034036434.0,692766991928.0,1040272961007.0,5575975435.0,15256114.0,510540842807.0,118226990505.0,250096
65,India_73419_S1Hand.tif,India_73419_LabelHand.tif,India,73419,S1Hand.tif,train,253019789.0,202948122.0,195861232.0,144467392.0,195926419.0,378103954.0,468977206.0,415246141.0,512129090.0,33663721.0,1497739.0,308473332.0,143546693.0,361557446161.0,235029085526.0,220036340032.0,126749753196.0,220985362597.0,838451058342.0,1306932382246.0,1039751203299.0,1570324716006.0,6579572347.0,12745423.0,561184263896.0,125983598345.0,178934
66,India_591549_S1Hand.tif,India_591549_LabelHand.tif,India,591549,S1Hand.tif,train,339416159.0,272905193.0,262962386.0,196433895.0,257959420.0,495929360.0,602550135.0,538969531.0,655475869.0,45226157.0,1879390.0,401595972.0,194229750.0,474758830529.0,311694614707.0,291313737036.0,174235380355.0,282481759826.0,1059992960714.0,1583480713985.0,1286591586301.0,1889288073829.0,8749284193.0,14733134.0,711162627220.0,175672894540.0,245709
67,India_273873_S1Hand.tif,India_273873_LabelHand.tif,India,273873,S1Hand.tif,train,254826554.0,196737361.0,170938522.0,118613765.0,163795417.0,397175313.0,506490292.0,460224092.0,557765572.0,48612861.0,2088730.0,298850917.0,135624055.0,430557649456.0,260994838931.0,200254248270.0,109329463911.0,186836529379.0,1050587152645.0,1717586996586.0,1426744876766.0,2089608353660.0,15748769293.0,28364890.0,613885927115.0,139762944545.0,155608
68,India_707886_S1Hand.tif,India_707886_LabelHand.tif,India,707886,S1Hand.tif,train,328734859.0,261699537.0,274847407.0,183638925.0,302142558.0,763570919.0,966409923.0,868407616.0,1070987204.0,70662150.0,2337333.0,545068495.0,236429822.0,425529959917.0,273307842171.0,303126610223.0,154946004887.0,368788870186.0,2327049843739.0,3737075315731.0,3031684670180.0,4596069701142.0,19865310390.0,21635381.0,1214658678037.0,247305549188.0,256881
69,India_265762_S1Hand.tif,India_265762_LabelHand.tif,India,265762,S1Hand.tif,train,216668680.0,174040577.0,165578305.0,126228402.0,159473598.0,293033234.0,360502477.0,319918491.0,388284297.0,25645119.0,1218404.0,226921144.0,108408081.0,323657231816.0,210738837153.0,192260439399.0,118156471126.0,179888122528.0,614183372982.0,938631622531.0,752820098469.0,1099122517145.0,4693972255.0,10300588.0,382076442900.0,90749763701.0,147296
70,Mekong_221789_S1Hand.tif,Mekong_221789_LabelHand.tif,Mekong,221789,S1Hand.tif,train,326643819.0,261895623.0,236084088.0,175032343.0,240087760.0,539608869.0,696172641.0,638456526.0,781033216.0,77758256.0,1936888.0,390565392.0,193742988.0,507361966373.0,332716403137.0,272737248314.0,161074514327.0,283607182012.0,1390569618315.0,2314671799747.0,1950186987672.0,2915240001478.0,29045402968.0,17737080.0,739090467882.0,200092978818.0,215327
71,Mekong_52610_S1Hand.tif,Mekong_52610_LabelHand.tif,Mekong,52610,S1Hand.tif,train,396571326.0,347826485.0,375459652.0,358496608.0,328738251.0,307089978.0,351080690.0,291667524.0,334067957.0,31998869.0,1529677.0,184174022.0,108812666.0,610009075814.0,478553408157.0,568975809908.0,563494142200.0,446096788241.0,434689920754.0,601579443678.0,455934579576.0,620879054301.0,5158675973.0,9391049.0,201572336200.0,58777136676.0,262144
72,Mekong_596495_S1Hand.tif,Mekong_596495_LabelHand.tif,Mekong,596495,S1Hand.tif,train,342818005.0,290535634.0,300275631.0,339360390.0,339636168.0,353480296.0,407993517.0,336277749.0,365464673.0,30400989.0,3202936.0,134732173.0,72898963.0,518881041169.0,376886351428.0,407258064999.0,563101697724.0,539437600624.0,604517429538.0,830597268617.0,595401121909.0,750354808897.0,5497137437.0,92105858.0,155806079115.0,42603858389.0,229484
73,Mekong_1439641_S1Hand.tif,Mekong_1439641_LabelHand.tif,Mekong,1439641,S1Hand.tif,train,399931855.0,360432532.0,388439915.0,438049781.0,426853953.0,416929180.0,476244563.0,400408062.0,427531878.0,33573122.0,1532122.0,208659528.0,124375557.0,617163000833.0,512104920526.0,602455625763.0,817988237847.0,739312697935.0,733879822496.0,987819453099.0,727779133178.0,889999884656.0,5740952228.0,9437006.0,288357058546.0,100782745027.0,262083
74,Mekong_1191208_S1Hand.tif,Mekong_1191208_LabelHand.tif,Mekong,1191208,S1Hand.tif,train,300586757.0,238472159.0,230436396.0,178076531.0,249778012.0,516526435.0,645081491.0,583110832.0,712880125.0,59870888.0,1758002.0,364502543.0,168400884.0,473936401753.0,305338964777.0,288464878606.0,204180583525.0,343018170132.0,1429022294429.0,2243737809431.0,1852079016054.0,2776642372521.0,19462374096.0,15779022.0,764282575423.0,190780111298.0,202312
75,Mekong_774566_S1Hand.tif,Mekong_774566_LabelHand.tif,Mekong,774566,S1Hand.tif,train,340506934.0,284209415.0,287318943.0,275709464.0,319800675.0,474793063.0,574789685.0,503929343.0,592597713.0,47652058.0,2644297.0,274318024.0,134280165.0,522549455138.0,372252525929.0,385844067361.0,406749189714.0,488768456199.0,1077669858571.0,1608977249261.0,1276184704669.0,1805626711201.0,11853162088.0,31480087.0,443894118416.0,112936422637.0,227728
76,Mekong_213094_S1Hand.tif,Mekong_213094_LabelHand.tif,Mekong,213094,S1Hand.tif,train,332606444.0,264518446.0,258722472.0,185699521.0,276121391.0,602522241.0,755005285.0,684163297.0,836964235.0,70962741.0,2279319.0,435215211.0,201967060.0,509208017090.0,330838229100.0,318764843440.0,190849236599.0,366153485941.0,1656449030151.0,2604677560215.0,2145282932373.0,3203676413163.0,23050925393.0,26039121.0,896577300481.0,225972467514.0,230584
77,Mekong_119477_S1Hand.tif,Mekong_119477_LabelHand.tif,Mekong,119477,S1Hand.tif,train,333261862.0,269499433.0,279629299.0,221356555.0,326862294.0,689757026.0,850690212.0,779819676.0,948721903.0,79218822.0,2628935.0,623497615.0,294007784.0,428251329576.0,283609613141.0,307922480091.0,213368959217.0,425856630646.0,1878401781972.0,2868509182444.0,2416812536552.0,3565668100795.0,24616451194.0,28763755.0,1595973608709.0,385562827230.0,260952
78,Mekong_269835_S1Hand.tif,Mekong_269835_LabelHand.tif,Mekong,269835,S1Hand.tif,train,285871664.0,226442207.0,226117119.0,160692430.0,245917261.0,536056316.0,667757830.0,609019263.0,744455830.0,62645832.0,1736730.0,421557720.0,189328702.0,398691587604.0,253947963229.0,255575048145.0,144651146104.0,306744865101.0,1428815578740.0,2226834060476.0,1857230884781.0,2767990805926.0,19539089234.0,14674718.0,911106695478.0,206639672694.0,212236
79,Mekong_846007_S1Hand.tif,Mekong_846007_LabelHand.tif,Mekong,846007,S1Hand.tif,train,261952781.0,215129965.0,203174989.0,171163325.0,207402795.0,367576519.0,449103108.0,404822443.0,488285900.0,64416629.0,11002170.0,290878540.0,161679068.0,438727561673.0,302825496687.0,275588944605.0,210108737971.0,291290381085.0,894241918225.0,1340943121128.0,1095099518151.0,1594715712418.0,27657147419.0,979366374.0,573726003298.0,187070730034.0,164030
80,Mekong_1111068_S1Hand.tif,Mekong_1111068_LabelHand.tif,Mekong,1111068,S1Hand.tif,train,304649137.0,236154918.0,221201330.0,160946987.0,234371484.0,465281860.0,571833951.0,515800114.0,615596846.0,53001545.0,1806722.0,331227475.0,149153170.0,355639780711.0,215759220866.0,191299559976.0,107398125075.0,218703794440.0,926583641414.0,1418113703781.0,1173866490204.0,1683741331458.0,12413631349.0,12956834.0,521475938803.0,106974294392.0,262098
81,Mekong_1282475_S1Hand.tif,Mekong_1282475_LabelHand.tif,Mekong,1282475,S1Hand.tif,train,300882090.0,230550882.0,220360503.0,146330826.0,240056045.0,573054777.0,720593147.0,660252910.0,803010256.0,72701497.0,2046025.0,448488722.0,184024475.0,347303630420.0,206267677972.0,189623918531.0,93936326686.0,231227184535.0,1346539685321.0,2148213228443.0,1817246696698.0,2681970072018.0,21544931353.0,16401261.0,844795928956.0,149018327007.0,262144
82,Mekong_16233_S1Hand.tif,Mekong_16233_LabelHand.tif,Mekong,16233,S1Hand.tif,train,320195457.0,253909619.0,250604637.0,181354039.0,251783720.0,535306424.0,669326433.0,607286783.0,735053799.0,66244577.0,1887343.0,401621944.0,169828728.0,399143086569.0,258562603589.0,257224851275.0,161291335645.0,253368077436.0,1248958123326.0,1996066494511.0,1672775362203.0,2460444104939.0,19351872229.0,14144629.0,732858540668.0,131995298688.0,262132
83,Mekong_342411_S1Hand.tif,Mekong_342411_LabelHand.tif,Mekong,342411,S1Hand.tif,train,321148632.0,254395943.0,253225595.0,188813569.0,281169736.0,607159010.0,755946262.0,686891963.0,833975653.0,70849171.0,2297230.0,507147259.0,235237208.0,394466511192.0,249273159167.0,248802524285.0,151217551469.0,317046493466.0,1556036084338.0,2440259303208.0,2034228273275.0,2988758257687.0,20868545575.0,22617090.0,1125984679985.0,257229277450.0,262141
84,Mekong_1395593_S1Hand.tif,Mekong_1395593_LabelHand.tif,Mekong,1395593,S1Hand.tif,train,307717240.0,237299700.0,232370578.0,158662057.0,250360589.0,580228417.0,715673366.0,655218352.0,793092391.0,69646600.0,1973844.0,464979034.0,204250446.0,363523142360.0,218729277282.0,211063290862.0,107782024531.0,250066337343.0,1365495448155.0,2089663557204.0,1763676202126.0,2576181710223.0,19501675678.0,15296596.0,891783705018.0,180533722070.0,261728
85,Mekong_922373_S1Hand.tif,Mekong_922373_LabelHand.tif,Mekong,922373,S1Hand.tif,train,340333865.0,286358774.0,304816343.0,260448201.0,295359773.0,429919946.0,523463710.0,460977316.0,542039601.0,47765867.0,1658463.0,278651532.0,123509292.0,446548513499.0,324720484822.0,376125302233.0,309028075561.0,343782750001.0,866879749734.0,1334152447130.0,1079222665332.0,1552947376837.0,11203684047.0,11028961.0,444373908690.0,87967002918.0,262138
86,Mekong_1396181_S1Hand.tif,Mekong_1396181_LabelHand.tif,Mekong,1396181,S1Hand.tif,train,372490707.0,316328966.0,313736641.0,271915037.0,280512342.0,353736031.0,415516643.0,360645154.0,422449933.0,58986032.0,9652211.0,240779031.0,140873956.0,577252640285.0,422799105892.0,420690979073.0,331768974365.0,334901591744.0,608249449905.0,874224083315.0,685709266892.0,964844911861.0,17323120930.0,674954707.0,310249913003.0,99222821190.0,243062
87,Mekong_1248200_S1Hand.tif,Mekong_1248200_LabelHand.tif,Mekong,1248200,S1Hand.tif,train,375887138.0,337150185.0,369572216.0,361997576.0,331600658.0,295090747.0,336461141.0,284165250.0,305099541.0,28110641.0,1487175.0,154591088.0,83729373.0,546019972420.0,447322341967.0,544212385374.0,551918079748.0,440979390348.0,416621136351.0,573816261225.0,439096794944.0,560855117837.0,4187204101.0,8874337.0,168959255880.0,46888298127.0,260988
88,Nigeria_529525_S1Hand.tif,Nigeria_529525_LabelHand.tif,Nigeria,529525,S1Hand.tif,train,463598372.0,420861553.0,474579875.0,532526870.0,518901172.0,475980073.0,533410330.0,432606551.0,446049323.0,47332643.0,10717941.0,150139102.0,80319944.0,821905503674.0,680589794527.0,873248943755.0,1132478873410.0,1050333645112.0,892583043277.0,1134013366988.0,769353453249.0,856687727347.0,9992099381.0,655479789.0,173549517582.0,56259178624.0,262144
89,Nigeria_143329_S1Hand.tif,Nigeria_143329_LabelHand.tif,Nigeria,143329,S1Hand.tif,train,354066445.0,287813571.0,286596351.0,237893379.0,326231281.0,631700232.0,751701493.0,693447041.0,837195459.0,81406891.0,2636465.0,633919846.0,347212487.0,503044617243.0,333234699305.0,331402195963.0,236057088051.0,431677813025.0,1627675534468.0,2311233436901.0,1972626364525.0,2868766651669.0,26887289611.0,28250241.0,1678693274060.0,533555679767.0,249500
90,Nigeria_439488_S1Hand.tif,Nigeria_439488_LabelHand.tif,Nigeria,439488,S1Hand.tif,train,399197104.0,334933479.0,333294618.0,307598991.0,373516514.0,621105251.0,730236711.0,667827966.0,805653892.0,78098263.0,6031364.0,638223518.0,380779716.0,709576425782.0,503450936325.0,499484273722.0,447359171133.0,634170310828.0,1738887758833.0,2409656410409.0,2025979907172.0,2944425503566.0,27303989113.0,210143326.0,1949328541254.0,738045194150.0,229200
91,Nigeria_707067_S1Hand.tif,Nigeria_707067_LabelHand.tif,Nigeria,707067,S1Hand.tif,train,370603187.0,308696155.0,318771055.0,276451700.0,379684412.0,721907563.0,864804034.0,797024763.0,958504420.0,100547916.0,2879743.0,707875903.0,391766133.0,527511186715.0,369674819557.0,399014344653.0,323344835426.0,572691606768.0,2029553543217.0,2915573930336.0,2483570610057.0,3586381152398.0,39213041240.0,32258105.0,2027206570631.0,675355321935.0,261359
92,Nigeria_81933_S1Hand.tif,Nigeria_81933_LabelHand.tif,Nigeria,81933,S1Hand.tif,train,436101892.0,389308477.0,436372098.0,471186573.0,479143412.0,505470337.0,575538264.0,474566070.0,502095395.0,48246697.0,7712235.0,168580470.0,82105152.0,777536219468.0,625308868061.0,795600085322.0,977111002461.0,971040247254.0,1082822103709.0,1424508401898.0,999007284292.0,1156932435785.0,11319664255.0,636691833.0,176310305434.0,41912041240.0,246268
93,Nigeria_35845_S1Hand.tif,Nigeria_35845_LabelHand.tif,Nigeria,35845,S1Hand.tif,train,353277937.0,279722561.0,260976670.0,195731008.0,275704557.0,561810858.0,679076184.0,624438540.0,755625682.0,79689340.0,5841571.0,460145677.0,221497973.0,602763830541.0,378519882091.0,331839284224.0,199056669358.0,374275505191.0,1524807870806.0,2230557413958.0,1890753444436.0,2766940463246.0,30744494078.0,164537173.0,1045015964633.0,259593267741.0,213042
94,Nigeria_598959_S1Hand.tif,Nigeria_598959_LabelHand.tif,Nigeria,598959,S1Hand.tif,train,341118159.0,284187037.0,278675579.0,243980572.0,299026628.0,471189983.0,556531007.0,499613277.0,597110013.0,54890801.0,3060111.0,404687916.0,225902300.0,553791083023.0,386155634367.0,374455189479.0,299162100046.0,440808213974.0,1133553980753.0,1595953246731.0,1309494426457.0,1887828377557.0,15694617551.0,52182025.0,1019786984578.0,355656003998.0,211208
95,Nigeria_952958_S1Hand.tif,Nigeria_952958_LabelHand.tif,Nigeria,952958,S1Hand.tif,train,409617652.0,340454837.0,325071902.0,258496559.0,327142093.0,589222157.0,701362668.0,638406442.0,758523934.0,101504335.0,27472231.0,424941926.0,222782150.0,748503108352.0,519241382339.0,474369421238.0,309101489827.0,483064368213.0,1577937424699.0,2246811775134.0,1870246505868.0,2641732061512.0,46482268313.0,3453746239.0,835972397110.0,235655211436.0,227674
96,Nigeria_78061_S1Hand.tif,Nigeria_78061_LabelHand.tif,Nigeria,78061,S1Hand.tif,train,374406945.0,305044118.0,296281432.0,219684946.0,308444069.0,619045784.0,751807986.0,683723539.0,823904929.0,86096946.0,12980780.0,447023685.0,218860425.0,623315330551.0,417965253464.0,395143707106.0,229609016356.0,429508505325.0,1734721281102.0,2571197346670.0,2138542764061.0,3099185124059.0,33613871380.0,1030177210.0,919798993509.0,230313327827.0,228886
97,Nigeria_600295_S1Hand.tif,Nigeria_600295_LabelHand.tif,Nigeria,600295,S1Hand.tif,train,335474681.0,291412744.0,302147153.0,308403223.0,322440416.0,394503332.0,455090944.0,394275149.0,448756847.0,47602915.0,3554996.0,263976205.0,157111817.0,632316155967.0,481468918316.0,525644641705.0,579925383663.0,607011918790.0,936606599234.0,1268349819790.0,986571904429.0,1341316379575.0,16285037863.0,161003424.0,618116816455.0,238174918439.0,181691
98,Pakistan_909806_S1Hand.tif,Pakistan_909806_LabelHand.tif,Pakistan,909806,S1Hand.tif,train,229068838.0,203623294.0,196560714.0,177951378.0,191199617.0,306491247.0,373623901.0,327491445.0,396846393.0,44799383.0,4839358.0,228918020.0,123484843.0,452911132380.0,358748863194.0,334523599122.0,277105890066.0,317427465609.0,817821146823.0,1221916725039.0,942660714667.0,1382296526647.0,18363945743.0,210728214.0,459853225414.0,136142610967.0,116287
99,Pakistan_132143_S1Hand.tif,Pakistan_132143_LabelHand.tif,Pakistan,132143,S1Hand.tif,train,439314934.0,385274052.0,374243292.0,350812982.0,386200273.0,593555866.0,697704511.0,625507740.0,752648843.0,80046314.0,2737207.0,587358740.0,368090288.0,738323341176.0,571287768276.0,543636702368.0,496353854186.0,584389975453.0,1354620937738.0,1875677585115.0,1509009344146.0,2181223491991.0,24522945048.0,28994947.0,1363446994076.0,581825089536.0,262144
100,Pakistan_712873_S1Hand.tif,Pakistan_712873_LabelHand.tif,Pakistan,712873,S1Hand.tif,train,229146494.0,202220007.0,194593550.0,174779315.0,188320700.0,304656707.0,374586375.0,328398376.0,400388026.0,41904195.0,4592917.0,240475716.0,130260692.0,442556859592.0,344579219105.0,320009271582.0,261726923889.0,302049973058.0,794137626619.0,1210708274473.0,933906223492.0,1387288225080.0,16034874881.0,177487893.0,500090597692.0,152256264512.0,119557
101,Pakistan_35915_S1Hand.tif,Pakistan_35915_LabelHand.tif,Pakistan,35915,S1Hand.tif,train,300789683.0,284618015.0,282875041.0,289345121.0,281276255.0,330886520.0,378117208.0,330935710.0,388508637.0,53210095.0,8444723.0,261450199.0,174720146.0,703928530649.0,634084377585.0,630287226283.0,670196105031.0,627312380427.0,856608845320.0,1119513329036.0,859499470674.0,1186553136905.0,23676330119.0,568593591.0,562725983711.0,253728055156.0,129233
102,Pakistan_246510_S1Hand.tif,Pakistan_246510_LabelHand.tif,Pakistan,246510,S1Hand.tif,train,529627698.0,511859951.0,545287096.0,589512888.0,585912749.0,738577130.0,853730515.0,754734173.0,906685772.0,90879311.0,15049558.0,880157825.0,606996492.0,1088064659440.0,1022198113395.0,1165493833122.0,1384332667030.0,1350395681069.0,2123932374758.0,2843568646361.0,2226632031885.0,3213346622800.0,32076381517.0,884378072.0,3070688071697.0,1488632319262.0,258817
